station_metric_id,stop_id,zone_id,periode_mois,annee,mois,station_kwh,dechets_kg,status
3189,S1067,4.0,2020-09,2020,9,434.2602184886627,60.481392015613224,ok
3190,S1067,4.0,2020-10,2020,10,406.74930000625454,38.75474832846277,Ok
3191,S1067,4.0,2020-11,2020,11,239.28889681745704,21.52246842517315,ok
3192,S1067,4.0,2020-12,2020,12,421.45605732323776,34.56306338113512,OK
3193,S1067,4.0,2021-01,2021,1,153.45419360602284,49.651364411488544,Ok
3194,S1067,4.0,2021-02,2021,2,443.2666723542993,33.20770272636384,ok
3195,S1067,4.0,2021-03,2021,3,411.8963128789984,44.69817227514799,
3196,S1067,4.0,2021-04,2021,4,551.0753406882244,60.85434821499075,ok
3197,S1067,4.0,2021-05,2021,5,402.6482542847616,59.35009957766433,ok
3198,S1067,4.0,2021-06,2021,6,511.57628348308185,64.3469197951438,Ok
3199,S1067,4.0,2021-07,2021,7,784.5259779205085,39.19418034882123,
3200,S1067,4.0,2021-08,2021,8,684.5983962225343,0.0,ok
3201,S1067,4.0,2021-09,2021,9,513.7933064441912,48.724108307201774,OK
3202,S1067,4.0,2021-10,2021,10,399.18810349675846,60.06458585590116,Ok
3203,S1067,4.0,2021-11,2021,11,301.27316194786806,57.20982382880077,ok
3204,S1067,4.0,2021-12,2021,12,97.02569872965216,56.79397363965754,Ok
3205,S1067,4.0,2022-01,2022,1,97.32889401708462,34.69631806918806,OK
3206,S1067,4.0,2022-02,2022,2,444.3199821761315,31.218595704069134,OK
3207,S1067,4.0,2022-03,2022,3,401.4355662114718,25.270756015235342,Ok
3208,S1067,4.0,2022-04,2022,4,502.35291997260117,36.28631850068455,OK
3209,S1067,4.0,2022-05,2022,5,324.2766647821136,39.58409271823096,ok
3210,S1067,4.0,2022-06,2022,6,481.9432494542482,72.31730457528163,Ok
3211,S1067,4.0,2022-07,2022,7,384.02746116648797,36.73747385398021,ok
3212,S1067,4.0,2022-08,2022,8,567.9420566499232,29.116463183447628,OK
3213,S1067,4.0,2022-09,2022,9,158.15108548394562,24.122478317756155,Ok
3214,S1067,4.0,2022-10,2022,10,266.10274965329006,7.343268474499933,
3215,S1067,4.0,2022-11,2022,11,257.7227032442929,31.741959287600366,OK
3216,S1067,4.0,2022-12,2022,12,479.7942661326789,20.335920762915826,Ok
3217,S1068,4.0,2019-01,2019,1,357.2401016106139,12.507229228947836,
3218,S1068,4.0,2019-02,2019,2,340.41013214525253,20.89020249281281,
3219,S1068,4.0,2019-03,2019,3,326.68548329175917,37.9269412290273,
3220,S1068,4.0,2019-04,2019,4,174.56592696361975,29.858164354561122,ok
3221,S1068,4.0,2019-05,2019,5,191.23670368250208,7.812066910558929,
3222,S1068,4.0,2019-06,2019,6,670.1991880459874,6.648985021405746,Ok
3223,S1068,4.0,2019-07,2019,7,221.73265531579915,27.79904513659803,
3224,S1068,4.0,2019-08,2019,8,199.23506878578115,40.85146331570628,OK
3225,S1068,4.0,2019-09,2019,9,527.4500799262211,30.586388517661067,Ok
3226,S1068,4.0,2019-10,2019,10,466.93748693703526,53.404420153353385,
3227,S1068,4.0,2019-11,2019,11,288.269580065836,43.63918117461155,OK
3228,S1068,4.0,2019-12,2019,12,399.42459668111377,34.653970696723334,OK
3229,S1068,4.0,2020-01,2020,1,257.90834947826124,53.4523362161499,ok
3230,S1068,4.0,2020-02,2020,2,224.24733658377755,44.80299783209515,ok
3231,S1068,4.0,2020-03,2020,3,554.2335680980538,13.806662477062513,ok
3232,S1068,4.0,2020-04,2020,4,521.2157238558965,27.089272802752653,
3233,S1068,4.0,2020-05,2020,5,0.79697730920509,38.021297395550654,ok
3234,S1068,4.0,2020-06,2020,6,450.30170463787766,44.34834167203627,Ok
3235,S1068,4.0,2020-07,2020,7,360.0243718405384,20.869009534922903,
3236,S1068,4.0,2020-08,2020,8,391.8594923564564,27.043788501054824,Ok
3237,S1068,4.0,2020-09,2020,9,230.47824537765408,70.81136363113805,
3238,S1068,4.0,2020-10,2020,10,308.0126447088407,24.858008367041652,ok
3239,S1068,4.0,2020-11,2020,11,333.6085891912914,7.687593661647821,OK
3240,S1068,4.0,2020-12,2020,12,510.7961781532758,29.145435766307255,
3241,S1068,4.0,2021-01,2021,1,250.12166485563708,36.7979445327764,ok
3242,S1068,4.0,2021-02,2021,2,568.2519299873309,31.64404476301627,
3243,S1068,4.0,2021-03,2021,3,97.36901089981166,35.14376281661421,OK
3244,S1068,4.0,2021-04,2021,4,523.345065129402,51.51159849153531,Ok
3245,S1068,4.0,2021-05,2021,5,785.7108833810023,46.15994748077633,Ok
3246,S1068,4.0,2021-06,2021,6,686.8619558657651,60.35713261823942,Ok
3247,S1068,4.0,2021-07,2021,7,424.2268340040046,18.765796263413474,ok
3248,S1068,4.0,2021-08,2021,8,347.44404884809455,20.729890530578373,ok
3249,S1068,4.0,2021-09,2021,9,273.5813034106177,45.79841845911539,ok
3250,S1068,4.0,2021-10,2021,10,125.63930129499664,49.78329182489931,Ok
3251,S1068,4.0,2021-11,2021,11,358.02586141335905,23.277431634380893,Ok
3252,S1068,4.0,2021-12,2021,12,157.47552695616434,36.99000672109039,ok
3253,S1068,4.0,2022-01,2022,1,462.901984867936,10.941258346754903,
3254,S1068,4.0,2022-02,2022,2,319.4777677464655,46.163908678702306,OK
3255,S1068,4.0,2022-03,2022,3,659.6489787984173,25.461031164723288,ok
3256,S1068,4.0,2022-04,2022,4,470.66554550717296,34.48672959515563,ok
3257,S1068,4.0,2022-05,2022,5,593.0468097324014,39.62764019948821,Ok
3258,S1068,4.0,2022-06,2022,6,482.34365967662285,33.08602829937459,OK
3259,S1068,4.0,2022-07,2022,7,174.92861219491178,43.70376656663721,
3260,S1068,4.0,2022-08,2022,8,623.4156276662991,37.41541932234088,OK
3261,S1068,4.0,2022-09,2022,9,582.2891683157661,44.92680892133086,ok
3262,S1068,4.0,2022-10,2022,10,359.956005188315,21.995321962987063,Ok
3263,S1068,4.0,2022-11,2022,11,776.7004375039752,,Ok
3264,S1068,4.0,2022-12,2022,12,347.80106055018445,32.255486290345516,
3265,S1069,4.0,2019-01,2019,1,"400,5",46.65717120241697,Ok
3266,S1069,4.0,2019-02,2019,2,370.1158658502229,31.491620954114232,OK
3267,S1069,4.0,2019-03,2019,3,461.6753789727078,45.40999046178999,
3268,S1069,4.0,2019-04,2019,4,318.505406274708,25.5861415113506,Ok
3269,S1069,4.0,2019-05,2019,5,472.6244882866481,25.581969770698233,
3270,S1069,4.0,2019-06,2019,6,252.5421456668798,39.41820736455416,
3271,S1069,4.0,2019-07,2019,7,167.20016305509913,12.913578616651847,
3272,S1069,4.0,2019-08,2019,8,435.9163593702639,23.048849311088013,
3273,S1069,4.0,2019-09,2019,9,261.1460484000642,40.94286400222266,ok
3274,S1069,4.0,2019-10,2019,10,408.415203112872,41.79131348305724,Ok
3275,S1069,4.0,2019-11,2019,11,118.24551359000782,26.253887867219426,ok
3276,S1069,4.0,2019-12,2019,12,527.7056523767851,42.44425641738564,Ok
3277,S1069,4.0,2020-01,2020,1,391.4465945647229,49.098251113752326,Ok
3278,S1069,4.0,2020-02,2020,2,394.88821432713075,34.50979981048101,OK
3279,S1069,4.0,2020-03,2020,3,487.1832443757261,34.063397466860046,OK
3280,S1069,4.0,2020-04,2020,4,125.0187071156401,59.65784453885405,Ok
3281,S1069,4.0,2020-05,2020,5,449.46705615859827,12.888858552596133,
3282,S1069,4.0,2020-06,2020,6,105.65467161262262,45.9283225423628,OK
3283,S1069,4.0,2020-07,2020,7,669.9093730798112,,ok
3284,S1069,4.0,2020-08,2020,8,487.90917382260176,12.125605710673913,ok
3285,S1069,4.0,2020-09,2020,9,"400,5",55.54791892646528,OK
3286,S1069,4.0,2020-10,2020,10,417.1697202473718,45.07279913330267,
3287,S1069,4.0,2020-11,2020,11,611.2122690095773,22.552170139826618,OK
3288,S1069,4.0,2020-12,2020,12,309.0253406945385,50.2361891711699,ok
3289,S1069,4.0,2021-01,2021,1,440.99955397945024,0.0,ok
3290,S1069,4.0,2021-02,2021,2,199.67897531737802,47.75733646908925,ok
3291,S1069,4.0,2021-03,2021,3,335.52496671262134,27.820176515778503,
3292,S1069,4.0,2021-04,2021,4,802.4599532738177,39.87626750423193,OK
3293,S1069,4.0,2021-05,2021,5,501.60687028928123,41.42750345477485,
3294,S1069,4.0,2021-06,2021,6,359.5385257521462,48.33847065640772,
3295,S1069,4.0,2021-07,2021,7,339.28381548085616,40.92642848317753,OK
3296,S1069,4.0,2021-08,2021,8,526.0177701555558,45.12815106208083,ok
3297,S1069,4.0,2021-09,2021,9,184.2131917389187,16.401882442859314,ok
3298,S1069,4.0,2021-10,2021,10,470.1898769062141,17.0148323315161,ok
3299,S1069,4.0,2021-11,2021,11,235.08207722199046,52.18599867037561,Ok
3300,S1069,4.0,2021-12,2021,12,533.3526192191683,23.714946821071578,OK
3301,S1069,4.0,2022-01,2022,1,598.2510661225257,50.30176090779723,OK
3302,S1069,4.0,2022-02,2022,2,254.03630388312462,19.223161162364022,ok
3303,S1069,4.0,2022-03,2022,3,500.5136171565897,38.14385359230067,ok
3304,S1069,4.0,2022-04,2022,4,333.01907310727995,20.378046533700847,
3305,S1069,4.0,2022-05,2022,5,223.33605730338505,23.57599048892897,
3306,S1069,4.0,2022-06,2022,6,360.1977405245383,18.30294931077318,Ok
3307,S1069,4.0,2022-07,2022,7,330.97616509112066,34.16533441508209,
3308,S1069,4.0,2022-08,2022,8,517.5399870565049,39.2236854761952,ok
3309,S1069,4.0,2022-09,2022,9,472.25944328930706,8.962539710559188,Ok
3310,S1069,4.0,2022-10,2022,10,509.4444324478355,37.87543437282636,Ok
3311,S1069,4.0,2022-11,2022,11,235.9913934100646,13.702803725369936,Ok
3312,S1069,4.0,2022-12,2022,12,621.9369475380531,65.93878331107491,OK
3313,S1070,4.0,2019-01,2019,1,49.89273764767643,45.54990033122302,ok
3314,S1070,4.0,2019-02,2019,2,293.36929820813225,18.874747133988176,Ok
3315,S1070,4.0,2019-03,2019,3,533.3274397146176,49.971716221939374,ok
3316,S1070,4.0,2019-04,2019,4,252.72401419562334,58.23513648127484,Ok
3317,S1070,4.0,2019-05,2019,5,566.4587207060276,24.41094881480131,OK
3318,S1070,4.0,2019-06,2019,6,680.5013515998274,55.5961128859448,Ok
3319,S1070,4.0,2019-07,2019,7,0,57.47957131485724,OK
3320,S1070,4.0,2019-08,2019,8,439.4377525126925,19.051597062408533,Ok
3321,S1070,4.0,2019-09,2019,9,412.24438041101854,,OK
3322,S1070,4.0,2019-10,2019,10,193.73658335704974,32.39924519803574,Ok
3323,S1070,4.0,2019-11,2019,11,281.5849230629896,8.323483272200694,OK
3324,S1070,4.0,2019-12,2019,12,531.4203096042166,40.7270793512359,ok
3325,S1070,4.0,2020-01,2020,1,373.1764563252078,54.7859195368989,Ok
3326,S1070,4.0,2020-02,2020,2,380.64677938684497,32.20055624140103,
3327,S1070,4.0,2020-03,2020,3,550.5115795765041,0.0,
3328,S1070,4.0,2020-04,2020,4,541.6494208646895,47.84040679387749,
3329,S1070,4.0,2020-05,2020,5,606.1970581853592,43.02132365984363,Ok
3330,S1070,4.0,2020-06,2020,6,339.055207733396,53.33881012042677,Ok
3331,S1070,4.0,2020-07,2020,7,295.3569076938794,22.91182424029917,OK
3332,S1070,4.0,2020-08,2020,8,517.9428610044009,51.7490536437209,
3333,S1070,4.0,2020-09,2020,9,160.4909919557977,14.77952747688716,Ok
3334,S1070,4.0,2020-10,2020,10,534.2133425374948,49.110479124707794,ok
3335,S1070,4.0,2020-11,2020,11,78.32435044725463,29.899382999937103,
3336,S1070,4.0,2020-12,2020,12,601.1736940050296,37.83737210806555,ok
3337,S1070,999.0,2021-01,2021,1,343.20218351054723,9.411871264522247,
3338,S1070,4.0,2021-02,2021,2,371.10434988715696,22.516045790404632,ok
3339,S1070,4.0,2021-03,2021,3,387.75996342157475,33.349203242407576,Ok
3340,S1070,4.0,2021-04,2021,4,447.4983575759958,35.59697109309922,
3341,S1070,4.0,2021-05,2021,5,434.0487587381859,37.17622004065856,
3342,S1070,4.0,2021-06,2021,6,546.540715288767,45.99721749189851,
3343,S1070,4.0,2021-07,2021,7,413.2131165250031,26.22802418960694,OK
3344,S1070,4.0,2021-08,2021,8,619.0096952948473,15.291069983602366,Ok
3345,S1070,4.0,2021-09,2021,9,211.23942046347022,31.023511628305013,OK
3346,S1070,4.0,2021-10,2021,10,433.88667898811724,55.32047520815716,Ok
3347,S1070,4.0,2021-11,2021,11,349.3653531471405,30.738494308789512,ok
3348,S1070,4.0,2021-12,2021,12,512.3008484894917,13.798096546149214,ok
3349,S1070,4.0,2022-01,2022,1,236.63314511601988,39.99535834697806,
3350,S1070,4.0,2022-02,2022,2,438.745214342855,32.96992370281064,Ok
3351,S1070,4.0,2022-03,2022,3,262.1605986216432,45.50858423034686,ok
3352,S1070,4.0,2022-04,2022,4,150.66829299415386,53.09331307286919,
3353,S1070,4.0,2022-05,2022,5,126.40700170871816,50.616221579269194,Ok
3354,S1070,4.0,2022-06,2022,6,540.1462688706162,49.939456264369745,ok
3355,S1070,4.0,2022-07,2022,7,0,44.96949475453286,OK
3356,S1070,4.0,2022-08,2022,8,378.32115460459613,50.41976892099598,
3357,S1070,4.0,2022-09,2022,9,381.6173097361064,18.279022695091815,
3358,S1070,4.0,2022-10,2022,10,293.3287281609993,44.11252007890512,ok
3359,S1070,4.0,2022-11,2022,11,520.9221849751625,54.642370537506544,ok
3360,S1070,4.0,2022-12,2022,12,511.7449364660281,45.996271627675725,
3361,S1071,4.0,2019-01,2019,1,337.949100139481,51.295761636145386,
3362,S1071,4.0,2019-02,2019,2,520.716445696715,19.037367276957625,
3363,S1071,4.0,2019-03,2019,3,210.548510609174,53.557242623539764,
3364,S1071,4.0,2019-04,2019,4,325.7289286628141,43.52399829657822,ok
3365,S1071,4.0,2019-05,2019,5,184.54383857217726,41.322940588537676,
3366,S1071,4.0,2019-06,2019,6,512.8781271761744,31.656394713692645,Ok
3367,S1071,4.0,2019-07,2019,7,643.4772980373357,35.84315039658702,Ok
3368,S1071,4.0,2019-08,2019,8,610.6819884351822,65.55353423223316,ok
3369,S1071,4.0,2019-09,2019,9,238.20170445001145,50.1491495924408,Ok
3370,S1071,4.0,2019-10,2019,10,557.3746246615507,42.30807195813178,ok
3371,S1071,4.0,2019-11,2019,11,0,2.091401137807246,OK
3372,S1071,4.0,2019-12,2019,12,507.06699106393756,13.006880028096294,Ok
3373,S1071,4.0,2020-01,2020,1,276.97399806198604,25.830277740593885,ok
3374,S1071,4.0,2020-02,2020,2,660.0213328290434,28.755617015157362,
3375,S1071,4.0,2020-03,2020,3,675.8083441522543,35.008203924442675,OK
3376,S1071,4.0,2020-04,2020,4,156.23020795801264,38.728107297485074,ok
3377,S1071,999.0,2020-05,2020,5,566.9340555329698,47.107525962658954,
3378,S1071,4.0,2020-06,2020,6,430.9177378066762,56.85566955970624,
3379,S1071,4.0,2020-07,2020,7,278.16225108764036,24.123777273692404,
3380,S1071,4.0,2020-08,2020,8,237.02556239150297,26.319064858189233,OK
3381,S1071,4.0,2020-09,2020,9,798.6132647366351,35.211141051503766,OK
3382,S1071,4.0,2020-10,2020,10,0,49.654263196841505,ok
3383,S1071,4.0,2020-11,2020,11,479.5953363500396,20.230818069834626,Ok
3384,S1071,4.0,2020-12,2020,12,481.4297848818428,49.12831212004008,OK
3385,S1071,4.0,2021-01,2021,1,387.0243301157632,34.41097597498783,
3386,S1071,4.0,2021-02,2021,2,255.39139615395217,37.58763212247998,
3387,S1071,4.0,2021-03,2021,3,218.62007793532908,39.452460088298665,OK
3388,S1071,4.0,2021-04,2021,4,268.17437701676363,53.07034661650124,ok
3389,S1071,4.0,2021-05,2021,5,451.94491953252697,44.898109366802686,ok
3390,S1071,4.0,2021-06,2021,6,350.91826707095646,41.54904552608475,ok
3391,S1071,4.0,2021-07,2021,7,185.28670525111875,34.94568843611799,OK
3392,S1071,4.0,2021-08,2021,8,478.34093717588,7.000488344309225,ok
3393,S1071,4.0,2021-09,2021,9,534.4829121801067,62.2374347014916,Ok
3394,S1071,4.0,2021-10,2021,10,557.8565711187468,54.04821015428121,OK
3395,S1071,4.0,2021-11,2021,11,442.5972656893735,10.106735324104214,
3396,S1071,4.0,2021-12,2021,12,545.3213767512731,75.49111770931486,Ok
3397,S1071,4.0,2022-01,2022,1,221.65398371344878,49.80138524567886,
3398,S1071,4.0,2022-02,2022,2,"400,5",12.945233408611902,Ok
3399,S1071,4.0,2022-03,2022,3,646.9477667208872,48.00927854674259,Ok
3400,S1071,4.0,2022-04,2022,4,232.55081304323895,28.295018690534313,OK
3401,S1071,4.0,2022-05,2022,5,784.924017385548,31.940082082796316,ok
3402,S1071,4.0,2022-06,2022,6,355.68784447749556,48.046210655850686,ok
3403,S1071,4.0,2022-07,2022,7,575.7842129848856,20.450598719864818,Ok
3404,S1071,4.0,2022-08,2022,8,480.6579269110815,7.286797053425531,ok
3405,S1071,4.0,2022-09,2022,9,200.17575811298133,42.37001616543419,Ok
3406,S1071,4.0,2022-10,2022,10,290.1994454039165,16.795724356680555,Ok
3407,S1071,4.0,2022-11,2022,11,570.2533570381856,41.14460110167088,ok
3408,S1071,4.0,2022-12,2022,12,794.6344367284316,51.70420618124071,
3409,S1072,5.0,2019-01,2019,1,2.3434579578011494,25.51932709401244,OK
3410,S1072,5.0,2019-02,2019,2,502.44554156565124,18.40884138700003,
3411,S1072,5.0,2019-03,2019,3,337.68677365164524,41.976868100426316,ok
3412,S1072,5.0,2019-04,2019,4,299.67854212020166,5.265141034626332,OK
3413,S1072,5.0,2019-05,2019,5,625.0525745284828,57.43466648140178,
3414,S1072,5.0,2019-06,2019,6,297.87595866983486,44.76547315583475,ok
3415,S1072,5.0,2019-07,2019,7,447.15572444013293,53.3056957548192,Ok
3416,S1072,5.0,2019-08,2019,8,402.2013522953734,48.359109024042695,
3417,S1072,5.0,2019-09,2019,9,289.5948653366705,50.59067979230429,ok
3418,S1072,5.0,2019-10,2019,10,379.4077868261928,40.56924342243431,Ok
3419,S1072,5.0,2019-11,2019,11,283.9782131823671,29.45263306612692,OK
3420,S1072,5.0,2019-12,2019,12,305.36727790749353,34.898947565714465,Ok
3421,S1072,5.0,2020-01,2020,1,386.030664121517,31.605994141578016,ok
3422,S1072,5.0,2020-02,2020,2,406.23988140051796,45.93753285520819,Ok
3423,S1072,5.0,2020-03,2020,3,434.2960738890253,52.505351132853484,ok
3424,S1072,5.0,2020-04,2020,4,426.96865306929413,39.135689174856175,ok
3425,S1072,5.0,2020-05,2020,5,510.28268488841275,54.019272019343184,ok
3426,S1072,5.0,2020-06,2020,6,497.8975608320683,32.334706216072796,
3427,S1072,5.0,2020-07,2020,7,399.56061012048525,26.13430927297062,OK
3428,S1072,999.0,2020-08,2020,8,582.7637421510229,34.36683077512765,Ok
3429,S1072,5.0,2020-09,2020,9,633.5182417598415,29.49059655876142,
3430,S1072,5.0,2020-10,2020,10,402.2506247567355,48.28440057622152,OK
3431,S1072,5.0,2020-11,2020,11,409.7398520321138,37.74674730573838,Ok
3432,S1072,5.0,2020-12,2020,12,568.9202032708799,37.4070897169218,OK
3433,S1072,5.0,2021-01,2021,1,377.3659333582213,44.38810792603691,
3434,S1072,5.0,2021-02,2021,2,423.2762513685046,61.71356336799163,
3435,S1072,5.0,2021-03,2021,3,62.34032074606199,40.35223303889387,Ok
3436,S1072,5.0,2021-04,2021,4,569.624270274165,8.49317474953606,OK
3437,S1072,5.0,2021-05,2021,5,430.18340942965574,39.427357348367075,Ok
3438,S1072,5.0,2021-06,2021,6,218.7106919494114,20.53356328562765,ok
3439,S1072,999.0,2021-07,2021,7,436.32212986537604,34.36900411510544,
3440,S1072,5.0,2021-08,2021,8,501.3108763548163,36.08824101027865,
3441,S1072,5.0,2021-09,2021,9,510.5584098509014,22.50180215469269,Ok
3442,S1072,5.0,2021-10,2021,10,422.2447745044454,28.984801348972514,Ok
3443,S1072,5.0,2021-11,2021,11,255.7857080557432,35.95845876514435,
3444,S1072,5.0,2021-12,2021,12,413.36426637903315,44.724143128966865,OK
3445,S1072,5.0,2022-01,2022,1,518.3084273609663,46.543266767277274,Ok
3446,S1072,5.0,2022-02,2022,2,243.8233335092462,,Ok
3447,S1072,999.0,2022-03,2022,3,389.5405183660465,31.331606809064322,OK
3448,S1072,5.0,2022-04,2022,4,177.08798621442702,48.669605642294,ok
3449,S1072,5.0,2022-05,2022,5,561.2175714854845,,Ok
3450,S1072,5.0,2022-06,2022,6,461.85990095360745,62.34382210845035,
3451,S1072,5.0,2022-07,2022,7,495.0022982059493,54.41862549308168,
3452,S1072,5.0,2022-08,2022,8,795.2859950050567,20.58475908863668,
3453,S1072,5.0,2022-09,2022,9,398.71709574068274,55.06760527486623,OK
3454,S1072,5.0,2022-10,2022,10,242.21104559752018,31.514270334683697,ok
3455,S1072,5.0,2022-11,2022,11,329.4568420203817,21.018624470162518,Ok
3456,S1072,5.0,2022-12,2022,12,439.91864406937793,40.55931210068984,ok
3457,S1073,5.0,2019-01,2019,1,0,52.7831197664774,
3458,S1073,5.0,2019-02,2019,2,422.5665547316982,55.006745676085046,ok
3459,S1073,5.0,2019-03,2019,3,326.1278453509407,40.40705451859718,OK
3460,S1073,5.0,2019-04,2019,4,368.1334654917512,51.375319384065094,Ok
3461,S1073,5.0,2019-05,2019,5,"400,5",27.10375141542177,OK
3462,S1073,5.0,2019-06,2019,6,612.1488348579455,26.004712066440845,
3463,S1073,5.0,2019-07,2019,7,304.99531968861675,50.96199122191727,Ok
3464,S1073,5.0,2019-08,2019,8,284.46374625387796,40.77245954845017,
3465,S1073,5.0,2019-09,2019,9,412.9642842617362,45.67355277993464,ok
3466,S1073,5.0,2019-10,2019,10,457.8217869086716,36.41109532065552,Ok
3467,S1073,5.0,2019-11,2019,11,729.343496298204,46.93464996338805,
3468,S1073,5.0,2019-12,2019,12,542.9473894429134,42.13329618187554,Ok
3469,S1073,5.0,2020-01,2020,1,509.8962529595563,53.906592882401426,ok
3470,S1073,5.0,2020-02,2020,2,431.6620751608971,31.495956046040764,ok
3471,S1073,5.0,2020-03,2020,3,864.9250669005539,57.7296979435294,ok
3472,S1073,5.0,2020-04,2020,4,479.1327652125277,16.830123145708058,OK
3473,S1073,5.0,2020-05,2020,5,404.0400758033635,32.75614666619845,OK
3474,S1073,5.0,2020-06,2020,6,332.854703416045,28.268874961346107,
3475,S1073,5.0,2020-07,2020,7,414.56150387493994,24.567577202238944,
3476,S1073,5.0,2020-08,2020,8,284.37414468010047,39.98095672961958,ok
3477,S1073,5.0,2020-09,2020,9,577.8673182528373,30.466835430678138,
3478,S1073,5.0,2020-10,2020,10,766.9620239744543,41.08092012204148,Ok
3479,S1073,5.0,2020-11,2020,11,530.8689413215336,49.637526520000264,
3480,S1073,5.0,2020-12,2020,12,228.91799666643487,32.78764612858647,
3481,S1073,5.0,2021-01,2021,1,623.5307829738761,47.44978099423724,OK
3482,S1073,5.0,2021-02,2021,2,477.73257586999193,32.07871986899968,ok
3483,S1073,5.0,2021-03,2021,3,240.98811620774518,39.2225359245132,Ok
3484,S1073,5.0,2021-04,2021,4,606.5454931629403,16.7735998441528,OK
3485,S1073,5.0,2021-05,2021,5,609.2419658498773,47.42412157931875,Ok
3486,S1073,5.0,2021-06,2021,6,278.22491168299126,21.585071141382926,ok
3487,S1073,5.0,2021-07,2021,7,249.74039605649278,31.554972667814614,Ok
3488,S1073,5.0,2021-08,2021,8,474.31797750965376,24.797916476653384,OK
3489,S1073,5.0,2021-09,2021,9,223.83726522408548,41.47592576314313,Ok
3490,S1073,5.0,2021-10,2021,10,315.1052959372428,16.483970871234924,ok
3491,S1073,999.0,2021-11,2021,11,322.3759635810302,15.192227695877992,ok
3492,S1073,5.0,2021-12,2021,12,271.37321332384954,52.61915424307848,Ok
3493,S1073,5.0,2022-01,2022,1,533.7796048795838,32.796594143717904,ok
3494,S1073,5.0,2022-02,2022,2,395.78436628112536,55.51598795698894,Ok
3495,S1073,5.0,2022-03,2022,3,286.4127559488684,15.12568310747336,
3496,S1073,5.0,2022-04,2022,4,484.0069136792764,15.692703919922781,ok
3497,S1073,5.0,2022-05,2022,5,165.92238503595723,45.80664363331768,OK
3498,S1073,5.0,2022-06,2022,6,780.7591445490391,37.87285509351656,
3499,S1073,5.0,2022-07,2022,7,385.93564844797834,14.152394561778433,Ok
3500,S1073,5.0,2022-08,2022,8,574.4557701421137,18.38236552785685,OK
3501,S1073,5.0,2022-09,2022,9,576.740415235846,40.730282707146195,OK
3502,S1073,5.0,2022-10,2022,10,691.4373889492538,,Ok
3503,S1073,5.0,2022-11,2022,11,311.2484487718143,45.55691736098166,Ok
3504,S1073,5.0,2022-12,2022,12,216.8008233377371,11.400677656636475,OK
3505,S1074,5.0,2019-01,2019,1,324.0970842844919,20.234584917995363,
3506,S1074,5.0,2019-02,2019,2,251.00727004978847,70.72695960662261,ok
3507,S1074,5.0,2019-03,2019,3,752.4556432053516,,ok
3508,S1074,5.0,2019-04,2019,4,190.8134146044475,34.528863270994506,ok
3509,S1074,5.0,2019-05,2019,5,570.0428037495324,49.584611851892156,
3510,S1074,5.0,2019-06,2019,6,463.5037872632639,14.738318197238538,Ok
3511,S1074,5.0,2019-07,2019,7,433.1220629601956,23.110006109795002,
3512,S1074,5.0,2019-08,2019,8,639.976331271924,27.015468133349675,
3513,S1074,5.0,2019-09,2019,9,337.45879507872377,41.42305556420499,Ok
3514,S1074,5.0,2019-10,2019,10,348.841167143629,44.20012824142263,ok
3515,S1074,5.0,2019-11,2019,11,381.2854622667607,12.269917496454866,ok
3516,S1074,5.0,2019-12,2019,12,397.7880644093581,26.58977253679481,Ok
3517,S1074,5.0,2020-01,2020,1,858.2183449176393,5.621446853693705,ok
3518,S1074,5.0,2020-02,2020,2,340.6693210176064,22.855483620028856,
3519,S1074,5.0,2020-03,2020,3,0,44.51230730178812,
3520,S1074,5.0,2020-04,2020,4,209.39578800653243,16.021879533728615,OK
3521,S1074,5.0,2020-05,2020,5,384.3039623917961,0.0,ok
3522,S1074,5.0,2020-06,2020,6,604.4093326006523,34.500965671666634,Ok
3523,S1074,5.0,2020-07,2020,7,350.49458660324893,21.037319068086,OK
3524,S1074,5.0,2020-08,2020,8,612.5268151483333,46.36911533154785,ok
3525,S1074,5.0,2020-09,2020,9,330.8682604794342,45.56383799835915,ok
3526,S1074,5.0,2020-10,2020,10,468.9030375275265,27.34028266803105,
3527,S1074,5.0,2020-11,2020,11,424.89161258057356,47.899307056215974,ok
3528,S1074,5.0,2020-12,2020,12,374.6414359959502,51.701673429195395,
3529,S1074,5.0,2021-01,2021,1,589.1709188997974,44.10707297381483,ok
3530,S1074,5.0,2021-02,2021,2,178.83805919028757,9.34105965355446,OK
3531,S1074,5.0,2021-03,2021,3,318.44499537906256,42.21497856306868,Ok
3532,S1074,5.0,2021-04,2021,4,"400,5",16.578117655070805,
3533,S1074,5.0,2021-05,2021,5,266.0848591615062,6.122733771039925,ok
3534,S1074,5.0,2021-06,2021,6,631.4272820822787,52.03728403871146,OK
3535,S1074,5.0,2021-07,2021,7,405.3688359778311,6.047650949678527,ok
3536,S1074,5.0,2021-08,2021,8,659.4951180341336,4.255120904901066,Ok
3537,S1074,5.0,2021-09,2021,9,402.8253983970496,36.58149028621708,Ok
3538,S1074,5.0,2021-10,2021,10,633.1802537560466,21.09023322899492,
3539,S1074,5.0,2021-11,2021,11,422.9107688476353,27.019615465498212,
3540,S1074,5.0,2021-12,2021,12,486.98996894787206,23.979807052125814,OK
3541,S1074,5.0,2022-01,2022,1,585.2481372506729,56.87176194900195,Ok
3542,S1074,5.0,2022-02,2022,2,288.61019982935017,18.72705229903432,ok
