id,timestamp,zone_id,app_version,rating,text
875,2020-12-05T18:00:00,10,1.0.0,4,RAS
876,2022-02-26T21:00:00,5,1.1.0,1,« Pas d'info »
877,2022-10-22T05:00:00,8,1.0.0,3,« Pas d'info »
878,2019-01-06T21:00:00,10,1.0.0,3,👍
879,2022-01-17T16:00:00,1,1.1.0,,Insécurité ressentie la nuit
880,2021-10-12T07:00:00,1,1.0.0,1,Correspondance ratée
881,2022-03-02T04:00:00,5,1.0.0,2,RAS
882,2022-07-01T10:00:00,5,1.1.0,2,Trajet OK
883,2022-06-03T12:00:00,6,2.0.1,4,« Pas d'info »
884,2021-11-05T13:00:00,1,1.0.0,1,Clim en panne
885,2020-09-23T11:00:00,1,1.1.0,,Trop de retard 😡
886,2022-04-12T21:00:00,7,1.0.0,5,Bus bondé...
887,2020-01-09T03:00:00,999,1.1.0,1,👍
888,2019-04-25T16:00:00,7,1.1.0,4,Trop de retard 😡
889,2021-11-09T02:00:00,4,2.0.0,1,👍
890,2021-01-08T01:00:00,4,2.0.0,,
891,2019-10-02T03:00:00,6,2.0.1,5,Retard > 30min!!!
892,2022-10-23T04:00:00,1,2.0.1,,👍
893,2021-01-22T20:00:00,7,2.0.0,,RAS
894,2022-02-01T13:00:00,8,1.1.0,4,« Pas d'info »
895,2019-10-10T00:00:00,Z-5,2.0.0,2,👍
896,2021-06-05T02:00:00,5,2.0.1,,Trajet OK
897,2021-10-07T16:00:00,4,1.1.0,1,Clim en panne
898,2019-12-03T02:00:00,2,2.0.1,2,RAS
899,2019-01-12T14:00:00,Z-6,2.0.1,5,Clim en panne
900,2019-04-13T20:00:00,4,1.0.0,1,👍
901,2019-01-04T23:00:00,1,1.0.0,5,RAS
902,2019-06-23T03:00:00,2,1.1.0,,Service interrompu
903,2022-07-11T20:00:00,8,1.0.0,5,Station sale
904,2021-08-31T01:00:00,8,1.0.0,2,Station sale
905,2021-12-12T21:00:00,6,2.0.0,1,Bus bondé...
906,2022-08-19T22:00:00,3,2.0.1,5,Service interrompu
907,2022-05-10T15:00:00,9,2.0.0,3,Insécurité ressentie la nuit
908,2021-10-30T05:00:00,2,1.0.0,4,Trajet OK
909,2019-11-13T21:00:00,7,1.1.0,5,👍
910,2021-10-25T02:00:00,6,1.0.0,3,Retard > 30min!!!
911,2021-09-29T01:00:00,1,2.0.1,3,Clim en panne
912,2021-01-22T09:00:00,9,1.0.0,4,RAS
913,2022-07-04T19:00:00,3,2.0.1,,Trop de retard 😡
914,2020-03-21T03:00:00,10,2.0.0,,RAS
915,2020-07-20T14:00:00,Z-999,2.0.1,4,« Pas d'info »
916,2019-12-29T18:00:00,9,1.0.0,,
917,2020-10-19T05:00:00,10,2.0.0,2,Correspondance ratée
918,2019-09-22T09:00:00,6,1.0.0,3,Retard > 30min!!!
919,2020-02-06T04:00:00,10,1.0.0,3,Retard > 30min!!!
920,2021-06-28T12:00:00,5,2.0.0,2,Trajet OK
921,2022-01-13T18:00:00,3,1.1.0,1,« Pas d'info »
922,2020-04-05T11:00:00,Z-6,1.1.0,5,Null
923,2022-05-10T06:00:00,2,1.0.0,,Clim en panne
924,2019-04-07T16:00:00,4,1.1.0,3,Trop de retard 😡
925,2019-08-02T00:00:00,999,2.0.1,4,Retard > 30min!!!
926,2019-06-03T16:00:00,999,2.0.0,2,Retard > 30min!!!
927,2021-04-19T18:00:00,2,1.1.0,4,Bus bondé...
928,2021-10-01T04:00:00,6,1.0.0,,Service interrompu
929,2022-11-23T09:00:00,6,1.1.0,,Correspondance ratée
930,2020-06-03T15:00:00,9,1.0.0,4,
931,2019-06-27T15:00:00,4,2.0.1,,Correspondance ratée
932,2021-10-01T12:00:00,7,1.0.0,5,« Pas d'info »
933,2019-11-30T16:00:00,9,1.0.0,2,Service interrompu
934,2020-11-17T11:00:00,3,2.0.1,3,RAS
935,2020-03-10T02:00:00,2,2.0.0,,Insécurité ressentie la nuit
936,2019-02-24T17:00:00,1,2.0.1,1,« Pas d'info »
937,2022-11-13T12:00:00,999,2.0.0,3,Correspondance ratée
938,2021-01-02T06:00:00,9,2.0.1,1,RAS
939,2019-11-07T00:00:00,2,2.0.0,5,Clim en panne
940,2022-03-13T04:00:00,4,2.0.0,2,Bus bondé...
941,2022-01-26T14:00:00,8,2.0.0,4,Trajet OK
942,2021-10-08T18:00:00,2,2.0.1,4,« Pas d'info »
943,2019-05-18T01:00:00,10,2.0.1,2,Service interrompu
944,2021-03-01T22:00:00,6,1.1.0,1,Bus bondé...
945,2022-01-14T09:00:00,3,2.0.0,3,Trop de retard 😡
946,2022-01-09T07:00:00,1,2.0.0,5,Clim en panne
947,2022-03-23T12:00:00,1,2.0.0,5,Retard > 30min!!!
948,2020-12-28T07:00:00,2,1.1.0,4,Clim en panne
949,2020-07-15T06:00:00,9,2.0.0,4,Station sale
950,2021-12-08T12:00:00,3,1.1.0,5,Retard > 30min!!!
951,2022-02-26T05:00:00,9,2.0.0,3,Bus bondé...
952,2020-01-23T01:00:00,6,2.0.0,2,Bus bondé...
953,2019-04-08T19:00:00,5,2.0.1,3,Insécurité ressentie la nuit
954,2022-12-15T19:00:00,999,1.1.0,1,Clim en panne
955,2019-04-13T23:00:00,6,1.1.0,3,Service interrompu
956,2022-09-12T23:00:00,3,1.0.0,3,RAS
957,2021-10-01T05:00:00,4,2.0.0,5,👍
958,2022-09-17T17:00:00,3,2.0.1,4,Bus bondé...
959,2021-09-10T06:00:00,Z-10,1.1.0,5,Trajet OK
960,2022-05-26T17:00:00,9,1.0.0,3,Bus bondé...
961,2020-05-04T13:00:00,4,2.0.1,1,Service interrompu
962,2021-01-22T15:00:00,9,2.0.0,2,👍
963,2019-04-14T02:00:00,1,2.0.0,5,Retard > 30min!!!
964,2021-07-09T23:00:00,10,1.0.0,,Correspondance ratée
965,2020-06-25T10:00:00,999,2.0.1,3,Insécurité ressentie la nuit
966,2019-09-13T13:00:00,10,2.0.0,1,Insécurité ressentie la nuit
967,2019-12-18T12:00:00,4,1.1.0,,Retard > 30min!!!
968,2020-08-18T21:00:00,999,1.0.0,4,Clim en panne
969,2022-07-27T20:00:00,4,2.0.1,5,RAS
970,2021-03-26T06:00:00,2,1.1.0,1,Bus bondé...
971,2022-04-12T15:00:00,8,1.1.0,,Station sale
972,2021-12-07T22:00:00,6,1.0.0,2,Station sale
973,2020-12-30T03:00:00,6,1.0.0,2,Correspondance ratée
974,2020-01-19T20:00:00,9,2.0.1,5,Clim en panne
975,2021-08-26T00:00:00,1,2.0.0,2,Station sale
976,2021-11-02T01:00:00,999,2.0.0,,« Pas d'info »
977,2021-12-08T13:00:00,3,2.0.1,3,« Pas d'info »
978,2022-12-03T03:00:00,4,2.0.0,5,👍
979,2020-05-06T21:00:00,4,1.1.0,5,Clim en panne
980,2020-11-13T07:00:00,10,2.0.1,1,Insécurité ressentie la nuit
981,2019-10-23T22:00:00,5,1.1.0,5,Trop de retard 😡
982,2020-03-12T11:00:00,10,2.0.0,4,Clim en panne
983,2019-01-12T19:00:00,1,2.0.0,5,Clim en panne
984,2019-05-15T02:00:00,4,2.0.0,1,Retard > 30min!!!
985,2019-10-19T06:00:00,4,1.0.0,1,RAS
986,2022-12-27T12:00:00,4,1.0.0,,Insécurité ressentie la nuit
987,2020-05-03T04:00:00,10,1.1.0,4,👍
988,2021-03-18T22:00:00,999,2.0.1,2,Correspondance ratée
989,2022-03-04T17:00:00,5,2.0.0,1,Retard > 30min!!!
990,2020-12-30T02:00:00,5,2.0.1,2,Bus bondé...
991,2022-02-04T09:00:00,4,1.1.0,1,« Pas d'info »
992,2022-11-19T22:00:00,10,2.0.1,5,👍
993,2022-05-20T15:00:00,10,2.0.1,1,Insécurité ressentie la nuit
994,2022-07-02T06:00:00,1,1.0.0,5,👍
995,2019-10-12T00:00:00,999,1.0.0,4,Service interrompu
996,2019-03-24T16:00:00,5,2.0.0,,Trajet OK
997,2021-05-28T07:00:00,5,1.1.0,1,Service interrompu
998,2022-02-12T06:00:00,4,2.0.1,4,Trajet OK
999,2020-10-02T01:00:00,6,2.0.1,4,Trajet OK
1000,2021-12-17T01:00:00,5,2.0.1,,Correspondance ratée
1001,2021-01-07T21:00:00,3,1.1.0,5,Station sale
1002,2021-02-24T12:00:00,1,1.1.0,5,RAS
1003,2020-10-02T17:00:00,7,2.0.0,5,Trop de retard 😡
1004,2021-12-19T12:00:00,7,2.0.1,1,RAS
1005,2020-11-29T11:00:00,6,2.0.0,1,Insécurité ressentie la nuit
1006,2019-12-14T13:00:00,4,1.0.0,,Trajet OK
1007,2019-10-20T06:00:00,1,1.1.0,2,Correspondance ratée
1008,2022-04-12T21:00:00,5,1.1.0,5,
1009,2019-10-14T04:00:00,3,1.1.0,,« Pas d'info »
1010,2021-06-07T07:00:00,9,2.0.0,5,Service interrompu
1011,2022-08-20T09:00:00,10,1.0.0,3,Clim en panne
1012,2022-08-18T16:00:00,9,1.1.0,4,Trajet OK
1013,2019-05-14T10:00:00,4,1.1.0,,👍
1014,2020-09-10T18:00:00,999,2.0.0,1,
1015,2022-12-13T05:00:00,9,2.0.1,5,Bus bondé...
1016,2019-07-29T16:00:00,4,1.0.0,5,Null
1017,2022-03-09T01:00:00,1,1.1.0,5,Correspondance ratée
1018,2020-08-18T04:00:00,6,1.1.0,2,Trop de retard 😡
1019,2022-12-02T14:00:00,1,2.0.0,1,Station sale
1020,2022-01-11T04:00:00,9,1.1.0,2,Null
1021,2022-08-24T08:00:00,9,1.1.0,1,RAS
1022,2019-07-27T15:00:00,7,2.0.1,1,RAS
1023,2022-04-29T00:00:00,6,1.0.0,5,Station sale
1024,2020-08-27T11:00:00,3,2.0.1,5,Bus bondé...
1025,2020-09-07T15:00:00,6,1.0.0,2,Retard > 30min!!!
1026,2022-07-29T02:00:00,8,1.0.0,5,RAS
1027,2019-04-07T15:00:00,3,1.0.0,1,« Pas d'info »
1028,2020-05-02T20:00:00,7,1.1.0,5,👍
1029,2020-02-09T09:00:00,3,1.0.0,2,Bus bondé...
1030,2020-10-05T09:00:00,999,1.1.0,4,Service interrompu
1031,2019-05-23T11:00:00,999,2.0.1,1,
1032,2022-05-28T09:00:00,9,1.1.0,1,Correspondance ratée
1033,2019-10-29T22:00:00,5,1.1.0,1,Insécurité ressentie la nuit
1034,2020-10-04T13:00:00,8,2.0.1,2,Null
1035,2019-02-12T15:00:00,10,2.0.0,3,👍
1036,2020-05-04T15:00:00,6,2.0.1,2,« Pas d'info »
1037,2022-07-24T21:00:00,3,2.0.1,4,Trajet OK
1038,2020-08-15T11:00:00,999,1.0.0,2,Service interrompu
1039,2021-11-16T22:00:00,10,1.1.0,,Clim en panne
1040,2021-04-08T01:00:00,5,2.0.0,4,Trop de retard 😡
1041,2020-06-25T21:00:00,2,2.0.1,1,Bus bondé...
1042,2021-03-24T23:00:00,8,2.0.0,4,Station sale
1043,2021-04-07T14:00:00,3,1.1.0,4,Station sale
1044,2019-03-13T10:00:00,4,2.0.1,4,Bus bondé...
1045,2021-04-30T06:00:00,3,2.0.1,,Station sale
1046,2020-10-09T01:00:00,6,2.0.0,,👍
1047,2020-01-18T11:00:00,5,1.0.0,4,Null
1048,2019-11-14T18:00:00,4,2.0.1,4,« Pas d'info »
1049,2019-07-23T20:00:00,999,1.1.0,,Null
1050,2022-09-19T14:00:00,3,1.1.0,2,Service interrompu
1051,2021-11-11T19:00:00,4,2.0.0,4,Bus bondé...
1052,2022-10-28T19:00:00,9,2.0.0,3,Retard > 30min!!!
1053,2022-11-30T15:00:00,5,2.0.1,3,Insécurité ressentie la nuit
1054,2021-03-26T23:00:00,6,1.1.0,,Service interrompu
1055,2022-06-04T17:00:00,6,1.0.0,1,
1056,2022-01-29T03:00:00,10,2.0.0,3,Retard > 30min!!!
1057,2020-11-10T23:00:00,10,1.1.0,5,Bus bondé...
1058,2019-12-03T16:00:00,10,1.0.0,5,Trop de retard 😡
1059,2022-05-20T19:00:00,6,2.0.0,1,« Pas d'info »
1060,2022-04-08T14:00:00,4,1.1.0,3,Trajet OK
1061,2021-11-28T19:00:00,7,2.0.1,2,Trajet OK
1062,2022-05-04T10:00:00,10,1.1.0,3,Null
1063,2019-09-28T22:00:00,4,2.0.1,2,Bus bondé...
1064,2020-08-19T11:00:00,4,2.0.1,2,Trajet OK
1065,2019-12-29T19:00:00,999,2.0.1,,Null
1066,2019-02-19T23:00:00,8,2.0.0,5,Null
1067,2022-05-01T16:00:00,6,2.0.1,,RAS
1068,2022-06-23T06:00:00,2,2.0.0,1,Clim en panne
1069,2019-06-26T15:00:00,7,1.0.0,1,Bus bondé...
1070,2021-02-24T03:00:00,9,1.0.0,5,RAS
1071,2022-04-03T05:00:00,999,1.1.0,5,Trajet OK
1072,2020-11-07T14:00:00,7,2.0.1,3,« Pas d'info »
1073,2019-04-10T10:00:00,4,2.0.1,2,Insécurité ressentie la nuit
1074,2019-09-21T15:00:00,10,1.1.0,3,Null
1075,2021-10-21T23:00:00,8,2.0.0,2,« Pas d'info »
1076,2022-04-20T02:00:00,1,1.1.0,3,Retard > 30min!!!
1077,2021-09-24T17:00:00,6,1.1.0,,Service interrompu
1078,2021-02-20T02:00:00,10,1.1.0,1,RAS
1079,2022-10-23T23:00:00,9,1.1.0,3,Bus bondé...
1080,2020-06-05T05:00:00,8,1.0.0,5,Bus bondé...
1081,2022-04-18T10:00:00,9,2.0.0,,Bus bondé...
1082,2019-04-11T05:00:00,8,1.0.0,3,Station sale
1083,2019-04-03T14:00:00,3,2.0.1,5,👍
1084,2022-11-19T22:00:00,6,1.0.0,5,Clim en panne
1085,2021-03-24T07:00:00,Z-2,2.0.0,2,
1086,2020-12-02T19:00:00,999,1.1.0,3,Clim en panne
1087,2019-07-05T11:00:00,4,1.1.0,2,Trop de retard 😡
1088,2022-08-22T11:00:00,5,1.1.0,5,Trop de retard 😡
1089,2019-02-12T16:00:00,3,1.1.0,2,« Pas d'info »
1090,2019-09-12T15:00:00,5,1.1.0,5,Trop de retard 😡
1091,2021-10-27T17:00:00,6,2.0.0,1,Service interrompu
1092,2019-04-19T10:00:00,Z-4,1.0.0,4,Null
1093,2021-12-22T17:00:00,4,1.0.0,5,« Pas d'info »
1094,2020-01-30T20:00:00,1,1.1.0,,Clim en panne
1095,2021-06-15T23:00:00,1,1.0.0,4,Clim en panne
1096,2019-08-23T04:00:00,2,1.0.0,2,Insécurité ressentie la nuit
1097,2020-02-21T12:00:00,999,2.0.0,1,Correspondance ratée
1098,2019-02-09T17:00:00,6,2.0.0,5,Correspondance ratée
1099,2022-12-23T13:00:00,999,1.1.0,5,
1100,2022-11-22T10:00:00,Z-9,2.0.1,3,
1101,2021-05-04T14:00:00,4,1.0.0,,Null
1102,2021-03-06T17:00:00,8,2.0.0,5,« Pas d'info »
1103,2019-04-29T09:00:00,1,1.0.0,,Null
1104,2021-09-23T17:00:00,4,2.0.0,2,Bus bondé...
1105,2020-09-23T18:00:00,4,1.0.0,2,RAS
1106,2020-11-06T12:00:00,4,2.0.1,,« Pas d'info »
1107,2019-09-12T10:00:00,8,2.0.0,2,👍
1108,2019-01-06T21:00:00,7,1.1.0,5,
1109,2020-10-05T06:00:00,2,1.1.0,3,Service interrompu
1110,2022-07-25T08:00:00,1,2.0.1,,Null
1111,2020-02-17T14:00:00,1,2.0.1,,Null
1112,2022-08-14T17:00:00,4,2.0.1,5,Trajet OK
1113,2021-02-21T23:00:00,4,2.0.0,2,Trop de retard 😡
1114,2021-11-22T22:00:00,7,2.0.1,1,Insécurité ressentie la nuit
1115,2022-11-17T13:00:00,1,1.1.0,3,👍
1116,2021-07-10T10:00:00,4,1.1.0,4,Trajet OK
1117,2021-09-17T06:00:00,4,2.0.0,3,
1118,2022-05-11T22:00:00,2,1.1.0,1,
1119,2019-10-14T00:00:00,7,1.1.0,1,Null
1120,2022-06-05T06:00:00,10,1.0.0,5,Trajet OK
1121,2021-04-24T12:00:00,7,2.0.0,2,Clim en panne
1122,2022-11-06T05:00:00,6,1.0.0,1,Service interrompu
1123,2020-03-30T02:00:00,8,2.0.1,2,Null
1124,2021-09-06T18:00:00,7,1.1.0,2,Bus bondé...
1125,2021-08-30T01:00:00,2,2.0.1,,👍
1126,2020-03-30T22:00:00,2,2.0.0,,Trajet OK
1127,2019-07-06T18:00:00,4,2.0.1,3,Clim en panne
1128,2019-03-18T06:00:00,1,2.0.1,2,« Pas d'info »
1129,2020-05-09T06:00:00,7,2.0.1,1,👍
1130,2019-09-06T05:00:00,5,2.0.1,5,Retard > 30min!!!
1131,2021-06-08T13:00:00,999,2.0.0,,Bus bondé...
1132,2021-10-01T20:00:00,7,1.0.0,5,Correspondance ratée
1133,2020-10-23T00:00:00,7,2.0.1,3,Station sale
1134,2019-05-26T05:00:00,999,1.0.0,1,Clim en panne
1135,2021-05-07T08:00:00,7,2.0.1,5,👍
1136,2021-03-10T23:00:00,7,2.0.0,1,Null
1137,2021-01-13T13:00:00,3,1.0.0,,Insécurité ressentie la nuit
1138,2020-05-29T21:00:00,6,2.0.1,1,Retard > 30min!!!
1139,2021-03-12T11:00:00,1,2.0.1,4,Service interrompu
1140,2020-08-12T04:00:00,7,2.0.0,,Bus bondé...
1141,2019-09-26T16:00:00,5,1.1.0,2,Trajet OK
1142,2019-04-29T16:00:00,3,1.1.0,,Station sale
1143,2019-03-31T06:00:00,4,2.0.0,2,Retard > 30min!!!
1144,2021-08-22T21:00:00,4,2.0.0,4,Clim en panne
1145,2022-12-23T13:00:00,1,1.1.0,3,👍
1146,2022-12-25T02:00:00,8,1.1.0,3,Correspondance ratée
1147,2022-02-28T11:00:00,9,1.0.0,2,
1148,2020-03-09T21:00:00,4,1.0.0,2,Correspondance ratée
1149,2019-07-24T07:00:00,5,2.0.1,4,👍
1150,2019-01-22T20:00:00,10,2.0.0,2,Trop de retard 😡
1151,2019-09-27T00:00:00,1,1.0.0,2,Trop de retard 😡
1152,2019-04-17T08:00:00,2,1.0.0,1,Trajet OK
1153,2022-08-21T02:00:00,999,2.0.0,5,Clim en panne
1154,2022-07-06T09:00:00,4,2.0.1,2,Bus bondé...
1155,2022-01-08T11:00:00,2,1.1.0,2,Insécurité ressentie la nuit
1156,2022-08-27T13:00:00,999,2.0.1,2,Clim en panne
1157,2020-01-05T05:00:00,5,1.1.0,2,Insécurité ressentie la nuit
1158,2022-03-22T23:00:00,2,1.1.0,3,👍
1159,2019-03-06T08:00:00,2,2.0.0,4,
1160,2020-07-17T09:00:00,3,2.0.0,5,
1161,2020-10-27T22:00:00,6,1.1.0,1,Trajet OK
1162,2019-12-16T01:00:00,Z-1,2.0.0,,Insécurité ressentie la nuit
1163,2022-12-22T04:00:00,5,2.0.1,4,Bus bondé...
1164,2022-06-21T15:00:00,3,2.0.0,4,Correspondance ratée
1165,2022-11-30T19:00:00,999,2.0.0,,
1166,2021-10-08T15:00:00,5,2.0.1,2,Null
1167,2019-03-26T05:00:00,7,1.1.0,3,Station sale
1168,2020-04-28T17:00:00,9,1.1.0,4,Correspondance ratée
1169,2020-01-26T03:00:00,999,2.0.0,,RAS
1170,2019-09-25T00:00:00,Z-10,2.0.1,,RAS
1171,2021-01-01T17:00:00,2,1.1.0,5,Retard > 30min!!!
1172,2022-12-27T11:00:00,6,2.0.0,,Insécurité ressentie la nuit
1173,2020-09-11T23:00:00,8,2.0.0,2,Bus bondé...
1174,2021-07-12T16:00:00,4,2.0.0,5,Station sale
1175,2021-12-07T04:00:00,9,1.0.0,,Station sale
1176,2022-10-06T00:00:00,1,1.0.0,1,Insécurité ressentie la nuit
1177,2022-08-05T05:00:00,3,1.0.0,4,Station sale
1178,2020-02-03T01:00:00,999,1.1.0,5,Null
1179,2020-09-01T14:00:00,Z-3,1.0.0,2,Correspondance ratée
1180,2020-11-09T17:00:00,9,2.0.0,3,Null
1181,2020-03-19T07:00:00,8,1.1.0,3,Trop de retard 😡
1182,2021-02-21T15:00:00,3,2.0.0,4,Trop de retard 😡
1183,2022-11-08T09:00:00,5,2.0.1,1,Trop de retard 😡
1184,2020-12-23T13:00:00,2,2.0.1,3,« Pas d'info »
1185,2020-06-13T06:00:00,9,2.0.1,2,Clim en panne
1186,2020-05-11T22:00:00,3,1.1.0,2,👍
1187,2021-05-06T05:00:00,10,1.1.0,,Station sale
1188,2021-01-14T10:00:00,8,2.0.1,5,Correspondance ratée
1189,2020-08-29T01:00:00,9,2.0.0,4,Clim en panne
1190,2020-05-03T07:00:00,4,1.0.0,1,Trop de retard 😡
1191,2019-04-01T15:00:00,7,2.0.0,1,Null
1192,2019-10-12T00:00:00,4,2.0.0,5,« Pas d'info »
1193,2022-02-04T09:00:00,1,2.0.1,2,Bus bondé...
1194,2019-05-10T07:00:00,10,1.1.0,4,Station sale
1195,2022-08-08T20:00:00,8,2.0.0,1,Station sale
1196,2019-07-16T06:00:00,999,2.0.1,5,👍
1197,2021-10-16T02:00:00,3,1.1.0,2,👍
1198,2020-09-29T11:00:00,2,2.0.1,1,Retard > 30min!!!
1199,2022-06-16T23:00:00,10,1.1.0,1,Insécurité ressentie la nuit
1200,2022-01-01T21:00:00,3,2.0.0,4,Insécurité ressentie la nuit
1201,2020-07-02T11:00:00,Z-8,1.0.0,5,Correspondance ratée
1202,2019-10-11T09:00:00,2,2.0.0,2,RAS
1203,2021-07-14T03:00:00,999,2.0.0,2,Clim en panne
1204,2022-01-07T02:00:00,9,2.0.0,5,Clim en panne
1205,2019-08-29T10:00:00,2,1.1.0,,Retard > 30min!!!
1206,2019-05-30T01:00:00,8,1.1.0,2,RAS
1207,2021-11-28T08:00:00,5,1.0.0,2,Trajet OK
1208,2022-04-07T11:00:00,2,1.0.0,2,Station sale
1209,2021-05-25T18:00:00,4,2.0.0,,👍
1210,2020-06-25T20:00:00,5,2.0.0,3,Bus bondé...
1211,2022-08-20T05:00:00,9,1.0.0,3,Correspondance ratée
1212,2020-10-13T04:00:00,2,2.0.1,5,Station sale
1213,2021-01-10T08:00:00,2,2.0.1,,Insécurité ressentie la nuit
1214,2021-09-16T18:00:00,10,1.0.0,3,Station sale
1215,2019-05-13T01:00:00,6,2.0.0,2,👍
1216,2019-11-12T04:00:00,3,1.1.0,2,👍
1217,2019-04-09T14:00:00,2,1.0.0,,Retard > 30min!!!
1218,2020-12-23T15:00:00,1,2.0.1,4,Insécurité ressentie la nuit
1219,2022-06-30T12:00:00,2,1.0.0,3,Retard > 30min!!!
1220,2021-08-07T01:00:00,Z-6,2.0.0,,Trop de retard 😡
1221,2019-09-28T07:00:00,3,2.0.0,2,Null
1222,2020-03-31T22:00:00,4,1.0.0,2,RAS
1223,2019-03-30T07:00:00,999,1.0.0,1,Trop de retard 😡
1224,2021-02-01T14:00:00,1,1.0.0,3,Retard > 30min!!!
1225,2021-08-10T18:00:00,2,2.0.1,4,
1226,2021-02-04T19:00:00,4,1.1.0,,Clim en panne
1227,2020-04-17T02:00:00,999,1.0.0,4,
1228,2019-08-15T10:00:00,2,1.0.0,3,Clim en panne
1229,2019-08-21T06:00:00,5,1.0.0,3,RAS
1230,2020-07-31T07:00:00,1,2.0.1,,Station sale
1231,2021-01-07T18:00:00,3,1.0.0,4,Correspondance ratée
1232,2020-11-07T03:00:00,10,1.0.0,3,RAS
1233,2019-02-11T18:00:00,4,1.1.0,1,Service interrompu
1234,2020-01-06T15:00:00,5,1.0.0,,
1235,2019-06-06T15:00:00,6,1.0.0,3,Trajet OK
1236,2022-02-22T13:00:00,2,2.0.1,5,Bus bondé...
1237,2019-10-17T12:00:00,999,1.0.0,1,Station sale
1238,2021-11-21T09:00:00,3,2.0.0,,Clim en panne
1239,2019-05-24T02:00:00,5,2.0.1,3,Trajet OK
1240,2020-09-29T04:00:00,5,1.0.0,3,Correspondance ratée
1241,2020-12-11T16:00:00,6,1.1.0,4,Service interrompu
1242,2022-04-16T09:00:00,999,1.1.0,,👍
1243,2022-06-27T12:00:00,2,1.1.0,3,RAS
1244,2022-03-28T20:00:00,5,2.0.1,4,Retard > 30min!!!
1245,2021-09-29T19:00:00,7,1.0.0,4,Service interrompu
1246,2019-08-25T21:00:00,4,1.1.0,1,Bus bondé...
1247,2022-08-29T09:00:00,7,2.0.0,2,Trop de retard 😡
1248,2020-12-26T23:00:00,999,1.0.0,3,Null
1249,2021-08-20T09:00:00,7,2.0.0,2,Trop de retard 😡
1250,2020-01-29T15:00:00,9,1.1.0,2,
1251,2020-03-28T19:00:00,6,1.1.0,5,Null
1252,2019-09-09T17:00:00,7,1.0.0,3,👍
1253,2021-08-17T00:00:00,9,1.0.0,4,Correspondance ratée
1254,2019-10-24T15:00:00,3,2.0.1,5,Service interrompu
1255,2022-12-23T18:00:00,1,1.0.0,1,RAS
1256,2022-06-03T02:00:00,9,1.0.0,4,RAS
1257,2020-06-27T18:00:00,7,2.0.0,4,RAS
1258,2022-02-08T20:00:00,10,2.0.0,1,Correspondance ratée
1259,2019-07-24T08:00:00,9,2.0.0,3,Station sale
1260,2021-01-18T07:00:00,8,1.0.0,5,Null
1261,2019-05-06T08:00:00,999,2.0.1,,
1262,2020-02-09T17:00:00,9,1.1.0,5,Correspondance ratée
1263,2020-11-26T02:00:00,999,1.0.0,4,Null
1264,2021-01-22T02:00:00,2,1.0.0,3,Station sale
1265,2020-11-26T09:00:00,7,1.0.0,,👍
1266,2021-07-13T03:00:00,7,2.0.0,4,RAS
1267,2020-04-08T20:00:00,3,2.0.0,,Null
1268,2022-01-20T03:00:00,4,1.1.0,5,Clim en panne
1269,2019-10-13T18:00:00,9,1.0.0,4,RAS
1270,2021-05-02T11:00:00,6,1.1.0,3,Correspondance ratée
1271,2020-08-05T23:00:00,8,1.1.0,4,Retard > 30min!!!
1272,2019-11-21T16:00:00,5,1.0.0,2,RAS
1273,2021-11-15T19:00:00,5,2.0.1,3,👍
1274,2022-01-25T01:00:00,6,1.1.0,,Correspondance ratée
1275,2022-11-01T01:00:00,999,2.0.0,,Service interrompu
1276,2019-06-17T03:00:00,6,1.0.0,3,Trajet OK
1277,2022-07-02T13:00:00,4,2.0.1,4,Station sale
1278,2020-07-22T11:00:00,7,1.1.0,,Bus bondé...
1279,2021-03-17T14:00:00,5,2.0.0,5,Insécurité ressentie la nuit
1280,2021-05-01T13:00:00,6,1.1.0,3,Station sale
1281,2019-01-27T21:00:00,8,2.0.1,3,Trajet OK
1282,2019-02-08T15:00:00,9,1.1.0,,Bus bondé...
1283,2020-07-07T04:00:00,8,1.1.0,4,Null
1284,2019-09-13T01:00:00,6,1.1.0,1,
1285,2021-11-01T13:00:00,6,1.1.0,2,Trajet OK
1286,2022-07-17T10:00:00,3,2.0.1,3,Service interrompu
1287,2020-11-16T17:00:00,10,2.0.0,1,Trajet OK
1288,2021-10-14T16:00:00,6,2.0.0,5,Station sale
1289,2019-11-26T11:00:00,5,1.0.0,1,Bus bondé...
1290,2021-09-22T20:00:00,4,1.0.0,1,Correspondance ratée
1291,2022-07-12T10:00:00,9,2.0.0,,Insécurité ressentie la nuit
1292,2021-08-04T22:00:00,4,2.0.1,2,👍
1293,2019-02-05T17:00:00,10,1.1.0,2,« Pas d'info »
1294,2021-09-04T23:00:00,3,2.0.1,,Bus bondé...
1295,2019-11-25T16:00:00,2,1.1.0,2,Station sale
1296,2020-09-05T05:00:00,4,2.0.0,5,Correspondance ratée
1297,2021-05-02T16:00:00,4,2.0.0,4,RAS
1298,2019-04-09T20:00:00,2,1.0.0,,RAS
1299,2021-12-24T02:00:00,8,1.1.0,5,Insécurité ressentie la nuit
1300,2020-12-01T19:00:00,10,2.0.0,5,Correspondance ratée
1301,2021-08-22T10:00:00,8,1.0.0,4,Null
1302,2019-01-09T03:00:00,7,2.0.0,5,Null
1303,2021-05-28T18:00:00,1,2.0.0,5,Service interrompu
1304,2019-08-18T09:00:00,5,2.0.0,,Clim en panne
