energy_id,date,annee,mois,line_id,zone_id,mode,energie_kwh
16002,2021-06-07,2021.0,6.0,1,1.0,métro,6.036
16003,2021-06-07,2021.0,6.0,2,1.0,bus,4.0906666666666665
16004,2021-06-07,2021.0,6.0,2,8.0,bus,2.98
16005,2021-06-07,2021.0,6.0,4,10.0,tram,4.9559999999999995
16006,2021-06-07,2021.0,6.0,5,1.0,bus,2.836
16007,2021-06-07,2021.0,6.0,5,2.0,bus,3.3476666666666666
16008,2021-06-07,2021.0,6.0,5,7.0,bus,4.133222222222222
16009,2021-06-07,2021.0,6.0,5,10.0,bus,3.151444444444445
16010,2021-06-07,2021.0,6.0,8,4.0,Metro,16.645333333333333
16011,2021-06-07,2021.0,6.0,9,1.0,bus,3.6157777777777778
16012,2021-06-07,2021.0,6.0,9,8.0,bus,3.1959999999999997
16013,2021-06-07,2021.0,6.0,9,9.0,bus,3.397333333333333
16014,2021-06-07,2021.0,6.0,9,10.0,bus,3.364
16015,2021-06-07,2021.0,6.0,10,,métro,7.198666666666667
16016,2021-06-07,2021.0,6.0,11,4.0,bus,3.676
16017,2021-06-07,2021.0,6.0,11,10.0,bus,3.208
16018,2021-06-07,2021.0,6.0,14,9.0,bus,3.266888888888889
16019,2021-06-07,2021.0,6.0,15,5.0,bus,3.248111111111111
16020,2021-06-07,2021.0,6.0,15,8.0,bus,3.2199999999999998
16021,2021-06-08,2021.0,6.0,1,5.0,métro,6.276
16022,2021-06-08,2021.0,6.0,1,8.0,métro,8.456000000000001
16023,2021-06-08,2021.0,6.0,2,9.0,bus,3.7407777777777778
16024,2021-06-08,2021.0,6.0,3,6.0,bus,3.892111111111111
16025,2021-06-08,2021.0,6.0,4,3.0,tram,5.364
16026,2021-06-08,2021.0,6.0,4,5.0,tram,5.164
16027,2021-06-08,2021.0,6.0,4,9.0,tram,7.4430000000000005
16028,2021-06-08,2021.0,6.0,4,10.0,tram,5.388999999999999
16029,2021-06-08,2021.0,6.0,7,6.0,tram,6.587
16030,2021-06-08,2021.0,6.0,8,3.0,Metro,7.026666666666667
16031,2021-06-08,2021.0,6.0,9,1.0,bus,3.392333333333333
16032,2021-06-08,2021.0,6.0,9,4.0,bus,4.448333333333334
16033,2021-06-08,2021.0,6.0,9,5.0,bus,3.16
16034,2021-06-08,2021.0,6.0,9,9.0,bus,3.179111111111111
16035,2021-06-08,2021.0,6.0,10,1.0,métro,18.64933333333333
16036,2021-06-08,2021.0,6.0,10,5.0,métro,8.957333333333334
16037,2021-06-08,2021.0,6.0,11,5.0,bus,3.4658888888888892
16038,2021-06-08,2021.0,6.0,12,2.0,métro,14.346666666666668
16039,2021-06-08,2021.0,6.0,12,10.0,métro,9.201333333333332
16040,2021-06-08,2021.0,6.0,13,2.0,tram,9.183
16041,2021-06-08,2021.0,6.0,14,2.0,bus,3.2737777777777777
16042,2021-06-09,2021.0,6.0,1,7.0,métro,8.312000000000001
16043,2021-06-09,2021.0,6.0,2,1.0,bus,3.3116666666666665
16044,2021-06-09,2021.0,6.0,2,3.0,bus,3.562888888888889
16045,2021-06-09,2021.0,6.0,2,8.0,bus,4.940888888888889
16046,2021-06-09,2021.0,6.0,2,10.0,bus,2.8
16047,2021-06-09,2021.0,6.0,3,1.0,bus,6.663444444444444
16048,2021-06-09,2021.0,6.0,5,3.0,bus,3.2439999999999998
16049,2021-06-09,2021.0,6.0,5,4.0,bus,3.4316666666666666
16050,2021-06-09,2021.0,6.0,5,5.0,bus,7.751666666666667
16051,2021-06-09,2021.0,6.0,5,6.0,bus,2.9801111111111114
16052,2021-06-09,2021.0,6.0,5,7.0,bus,4.306222222222222
16053,2021-06-09,2021.0,6.0,5,8.0,bus,3.4488888888888893
16054,2021-06-09,2021.0,6.0,5,10.0,bus,3.136
16055,2021-06-09,2021.0,6.0,7,1.0,tram,15.675
16056,2021-06-09,2021.0,6.0,9,4.0,bus,3.6209999999999996
16057,2021-06-09,2021.0,6.0,9,7.0,bus,3.088
16058,2021-06-09,2021.0,6.0,10,6.0,métro,6.396
16059,2021-06-09,2021.0,6.0,11,7.0,bus,3.232
16060,2021-06-09,2021.0,6.0,11,9.0,bus,3.6685555555555553
16061,2021-06-09,2021.0,6.0,12,2.0,métro,6.744
16062,2021-06-09,2021.0,6.0,12,5.0,métro,7.48
16063,2021-06-09,2021.0,6.0,13,6.0,tram,12.337
16064,2021-06-10,2021.0,6.0,1,1.0,métro,6.168
16065,2021-06-10,2021.0,6.0,1,10.0,métro,6.624
16066,2021-06-10,2021.0,6.0,3,1.0,bus,2.851
16067,2021-06-10,2021.0,6.0,3,4.0,bus,3.6243333333333334
16068,2021-06-10,2021.0,6.0,4,4.0,tram,4.704
16069,2021-06-10,2021.0,6.0,5,2.0,bus,3.6665555555555556
16070,2021-06-10,2021.0,6.0,5,3.0,bus,7.260444444444445
16071,2021-06-10,2021.0,6.0,5,4.0,bus,4.810444444444444
16072,2021-06-10,2021.0,6.0,5,7.0,bus,2.8
16073,2021-06-10,2021.0,6.0,5,8.0,bus,2.956
16074,2021-06-10,2021.0,6.0,5,10.0,bus,5.189222222222222
16075,2021-06-10,2021.0,6.0,8,10.0,Metro,7.02
16076,2021-06-10,2021.0,6.0,9,5.0,bus,4.134444444444444
16077,2021-06-10,2021.0,6.0,9,9.0,bus,4.780333333333333
16078,2021-06-10,2021.0,6.0,10,10.0,métro,7.298666666666666
16079,2021-06-10,2021.0,6.0,12,2.0,métro,6.12
16080,2021-06-10,2021.0,6.0,12,8.0,métro,9.616
16081,2021-06-10,2021.0,6.0,13,10.0,tram,10.404
16082,2021-06-10,2021.0,6.0,14,4.0,bus,2.596
16083,2021-06-10,2021.0,6.0,15,5.0,bus,3.268
16084,2021-06-11,2021.0,6.0,1,1.0,métro,6.084
16085,2021-06-11,2021.0,6.0,1,999.0,métro,8.879999999999999
16086,2021-06-11,2021.0,6.0,4,10.0,tram,6.428
16087,2021-06-11,2021.0,6.0,5,2.0,bus,6.522222222222222
16088,2021-06-11,2021.0,6.0,5,3.0,bus,6.551777777777778
16089,2021-06-11,2021.0,6.0,5,6.0,bus,7.136
16090,2021-06-11,2021.0,6.0,5,7.0,bus,4.718444444444445
16091,2021-06-11,2021.0,6.0,5,8.0,bus,3.484
16092,2021-06-11,2021.0,6.0,5,9.0,bus,3.631
16093,2021-06-11,2021.0,6.0,8,10.0,Metro,7.230666666666667
16094,2021-06-11,2021.0,6.0,9,1.0,bus,3.7616666666666667
16095,2021-06-11,2021.0,6.0,9,4.0,bus,3.5257777777777775
16096,2021-06-11,2021.0,6.0,9,5.0,bus,3.088
16097,2021-06-11,2021.0,6.0,9,6.0,bus,3.415888888888889
16098,2021-06-11,2021.0,6.0,9,8.0,bus,3.767555555555556
16099,2021-06-11,2021.0,6.0,10,8.0,métro,7.833333333333333
16100,2021-06-11,2021.0,6.0,10,9.0,métro,6.408
16101,2021-06-11,2021.0,6.0,11,,bus,3.4323333333333332
16102,2021-06-11,2021.0,6.0,12,3.0,métro,6.5280000000000005
16103,2021-06-11,2021.0,6.0,12,4.0,métro,7.554666666666668
16104,2021-06-11,2021.0,6.0,13,2.0,tram,5.913
16105,2021-06-11,2021.0,6.0,13,8.0,tram,6.257999999999999
16106,2021-06-11,2021.0,6.0,15,3.0,bus,3.124
16107,2021-06-11,2021.0,6.0,15,4.0,bus,4.321888888888889
16108,2021-06-12,2021.0,6.0,1,9.0,métro,6.288
16109,2021-06-12,2021.0,6.0,2,2.0,bus,2.992
16110,2021-06-12,2021.0,6.0,2,8.0,bus,3.498111111111111
16111,2021-06-12,2021.0,6.0,3,8.0,bus,4.131333333333333
16112,2021-06-12,2021.0,6.0,5,2.0,bus,2.68
16113,2021-06-12,2021.0,6.0,5,3.0,bus,3.6448888888888886
16114,2021-06-12,2021.0,6.0,5,6.0,bus,3.834111111111111
16115,2021-06-12,2021.0,6.0,5,7.0,bus,9.812222222222223
16116,2021-06-12,2021.0,6.0,5,8.0,bus,4.449666666666667
16117,2021-06-12,2021.0,6.0,7,7.0,tram,6.965
16118,2021-06-12,2021.0,6.0,7,8.0,tram,6.187
16119,2021-06-12,2021.0,6.0,8,8.0,Metro,6.78
16120,2021-06-12,2021.0,6.0,8,9.0,Metro,8.957333333333333
16121,2021-06-12,2021.0,6.0,10,9.0,métro,7.441333333333334
16122,2021-06-12,2021.0,6.0,11,9.0,bus,7.2637777777777774
16123,2021-06-12,2021.0,6.0,14,5.0,bus,3.8151111111111113
16124,2021-06-12,2021.0,6.0,14,7.0,bus,3.8865555555555553
16125,2021-06-12,2021.0,6.0,15,5.0,bus,3.0691111111111113
16126,2021-06-13,2021.0,6.0,1,7.0,métro,9.529333333333334
16127,2021-06-13,2021.0,6.0,2,2.0,bus,2.632
16128,2021-06-13,2021.0,6.0,2,3.0,bus,3.194444444444444
16129,2021-06-13,2021.0,6.0,3,10.0,bus,3.7172222222222224
16130,2021-06-13,2021.0,6.0,4,10.0,tram,6.716
16131,2021-06-13,2021.0,6.0,5,3.0,bus,3.908777777777778
16132,2021-06-13,2021.0,6.0,5,4.0,bus,3.172
16133,2021-06-13,2021.0,6.0,5,7.0,bus,4.2058888888888895
16134,2021-06-13,2021.0,6.0,5,9.0,bus,17.190333333333335
16135,2021-06-13,2021.0,6.0,5,10.0,bus,3.3165555555555555
16136,2021-06-13,2021.0,6.0,7,2.0,tram,5.3759999999999994
16137,2021-06-13,2021.0,6.0,7,,tram,5.422000000000001
16138,2021-06-13,2021.0,6.0,8,2.0,Metro,8.217333333333334
16139,2021-06-13,2021.0,6.0,9,8.0,bus,7.538222222222222
16140,2021-06-13,2021.0,6.0,9,9.0,bus,3.208
16141,2021-06-13,2021.0,6.0,10,1.0,métro,6.384
16142,2021-06-13,2021.0,6.0,12,9.0,métro,6.024
16143,2021-06-13,2021.0,6.0,15,3.0,bus,2.8823333333333334
16144,2021-06-14,2021.0,6.0,1,8.0,métro,7.5213333333333345
16145,2021-06-14,2021.0,6.0,2,9.0,bus,3.5882222222222224
16146,2021-06-14,2021.0,6.0,2,,bus,3.3661111111111115
16147,2021-06-14,2021.0,6.0,4,1.0,tram,4.62
16148,2021-06-14,2021.0,6.0,4,6.0,tram,4.68
16149,2021-06-14,2021.0,6.0,5,4.0,bus,3.595111111111111
16150,2021-06-14,2021.0,6.0,5,5.0,bus,6.860888888888889
16151,2021-06-14,2021.0,6.0,5,7.0,bus,3.7986666666666666
16152,2021-06-14,2021.0,6.0,7,2.0,tram,5.8420000000000005
16153,2021-06-14,2021.0,6.0,7,10.0,tram,5.557
16154,2021-06-14,2021.0,6.0,8,4.0,Metro,8.528
16155,2021-06-14,2021.0,6.0,8,6.0,Metro,8.533333333333333
16156,2021-06-14,2021.0,6.0,8,8.0,Metro,6.852
16157,2021-06-14,2021.0,6.0,9,6.0,bus,3.6356666666666664
16158,2021-06-14,2021.0,6.0,11,3.0,bus,3.505888888888889
16159,2021-06-14,2021.0,6.0,13,5.0,tram,4.836
16160,2021-06-14,2021.0,6.0,14,7.0,bus,3.088
16161,2021-06-14,2021.0,6.0,15,2.0,bus,3.1981111111111113
16162,2021-06-15,2021.0,6.0,1,7.0,métro,7.061333333333334
16163,2021-06-15,2021.0,6.0,1,9.0,métro,7.742666666666666
16164,2021-06-15,2021.0,6.0,2,3.0,bus,3.2152222222222218
16165,2021-06-15,2021.0,6.0,3,2.0,bus,4.189444444444444
16166,2021-06-15,2021.0,6.0,3,5.0,bus,3.232
16167,2021-06-15,2021.0,6.0,3,10.0,bus,3.357222222222222
16168,2021-06-15,2021.0,6.0,4,5.0,tram,5.792
16169,2021-06-15,2021.0,6.0,4,8.0,tram,5.33
16170,2021-06-15,2021.0,6.0,5,3.0,bus,3.804777777777778
16171,2021-06-15,2021.0,6.0,5,5.0,bus,6.032
16172,2021-06-15,2021.0,6.0,8,2.0,Metro,6.432
16173,2021-06-15,2021.0,6.0,9,7.0,bus,3.436
16174,2021-06-15,2021.0,6.0,9,8.0,bus,3.1
16175,2021-06-15,2021.0,6.0,10,10.0,métro,12.972
16176,2021-06-15,2021.0,6.0,11,4.0,bus,2.9832222222222224
16177,2021-06-15,2021.0,6.0,12,6.0,métro,9.613333333333333
16178,2021-06-15,2021.0,6.0,13,3.0,tram,5.364
16179,2021-06-15,2021.0,6.0,14,3.0,bus,3.5732222222222223
16180,2021-06-16,2021.0,6.0,2,1.0,bus,3.9477777777777776
16181,2021-06-16,2021.0,6.0,2,7.0,bus,4.035222222222222
16182,2021-06-16,2021.0,6.0,3,1.0,bus,3.412
16183,2021-06-16,2021.0,6.0,5,2.0,bus,3.912222222222222
16184,2021-06-16,2021.0,6.0,5,3.0,bus,3.3712222222222223
16185,2021-06-16,2021.0,6.0,5,8.0,bus,3.2199999999999998
16186,2021-06-16,2021.0,6.0,10,7.0,métro,7.790666666666667
16187,2021-06-16,2021.0,6.0,11,3.0,bus,4.440444444444444
16188,2021-06-16,2021.0,6.0,11,,bus,2.932
16189,2021-06-16,2021.0,6.0,13,9.0,tram,6.419999999999999
16190,2021-06-16,2021.0,6.0,14,4.0,bus,3.1255555555555556
16191,2021-06-16,2021.0,6.0,14,6.0,bus,3.669666666666667
16192,2021-06-16,2021.0,6.0,15,6.0,bus,4.970111111111112
16193,2021-06-17,2021.0,6.0,1,5.0,métro,8.266666666666667
16194,2021-06-17,2021.0,6.0,2,3.0,bus,4.229555555555556
16195,2021-06-17,2021.0,6.0,4,3.0,tram,6.008
16196,2021-06-17,2021.0,6.0,4,6.0,tram,6.236
16197,2021-06-17,2021.0,6.0,5,5.0,bus,6.344
16198,2021-06-17,2021.0,6.0,5,7.0,bus,5.672
16199,2021-06-17,2021.0,6.0,5,8.0,bus,6.395111111111111
16200,2021-06-17,2021.0,6.0,5,9.0,bus,11.835777777777778
16201,2021-06-17,2021.0,6.0,7,9.0,tram,6.438999999999999
16202,2021-06-17,2021.0,6.0,8,9.0,Metro,10.384
16203,2021-06-17,2021.0,6.0,9,1.0,bus,3.2
16204,2021-06-17,2021.0,6.0,9,2.0,bus,2.98
16205,2021-06-17,2021.0,6.0,9,4.0,bus,2.74
16206,2021-06-17,2021.0,6.0,10,999.0,métro,6.533333333333334
16207,2021-06-17,2021.0,6.0,13,2.0,tram,6.122
16208,2021-06-17,2021.0,6.0,13,3.0,tram,5.004
16209,2021-06-18,2021.0,6.0,1,7.0,métro,7.041333333333333
16210,2021-06-18,2021.0,6.0,3,1.0,bus,3.6786666666666665
16211,2021-06-18,2021.0,6.0,4,9.0,tram,5.965
16212,2021-06-18,2021.0,6.0,5,2.0,bus,3.741444444444445
16213,2021-06-18,2021.0,6.0,5,4.0,bus,4.5343333333333335
16214,2021-06-18,2021.0,6.0,5,6.0,bus,3.653333333333333
16215,2021-06-18,2021.0,6.0,7,3.0,tram,6.287000000000001
16216,2021-06-18,2021.0,6.0,8,2.0,Metro,6.576
16217,2021-06-18,2021.0,6.0,10,6.0,métro,8.294666666666668
16218,2021-06-18,2021.0,6.0,11,2.0,bus,3.4564444444444438
16219,2021-06-18,2021.0,6.0,12,1.0,métro,10.124
16220,2021-06-18,2021.0,6.0,12,7.0,métro,6.444
16221,2021-06-18,2021.0,6.0,13,1.0,tram,7.637
16222,2021-06-18,2021.0,6.0,14,7.0,bus,4.205
16223,2021-06-18,2021.0,6.0,14,,bus,3.2043333333333335
16224,2021-06-18,2021.0,6.0,15,3.0,bus,2.776
16225,2021-06-18,2021.0,6.0,15,8.0,bus,3.1541111111111113
16226,2021-06-19,2021.0,6.0,1,7.0,métro,10.533333333333333
16227,2021-06-19,2021.0,6.0,1,8.0,métro,6.744
16228,2021-06-19,2021.0,6.0,3,4.0,bus,3.316
16229,2021-06-19,2021.0,6.0,4,8.0,tram,4.824
16230,2021-06-19,2021.0,6.0,5,4.0,bus,4.4446666666666665
16231,2021-06-19,2021.0,6.0,5,6.0,bus,3.5442222222222224
16232,2021-06-19,2021.0,6.0,5,9.0,bus,3.076
16233,2021-06-19,2021.0,6.0,5,10.0,bus,2.884
16234,2021-06-19,2021.0,6.0,8,1.0,Metro,7.368
16235,2021-06-19,2021.0,6.0,8,4.0,Metro,7.034666666666666
16236,2021-06-19,2021.0,6.0,8,6.0,Metro,8.946666666666667
16237,2021-06-19,2021.0,6.0,8,9.0,Metro,8.138666666666667
16238,2021-06-19,2021.0,6.0,9,2.0,bus,6.801333333333333
16239,2021-06-19,2021.0,6.0,9,8.0,bus,2.656
16240,2021-06-19,2021.0,6.0,10,5.0,métro,7.009333333333333
16241,2021-06-19,2021.0,6.0,10,10.0,métro,9.553333333333333
16242,2021-06-19,2021.0,6.0,11,4.0,bus,2.992
16243,2021-06-19,2021.0,6.0,11,7.0,bus,4.702888888888889
16244,2021-06-19,2021.0,6.0,11,10.0,bus,3.1244444444444444
16245,2021-06-19,2021.0,6.0,13,4.0,tram,6.731
16246,2021-06-19,2021.0,6.0,14,1.0,bus,3.4316666666666666
16247,2021-06-20,2021.0,6.0,2,5.0,bus,3.3040000000000003
16248,2021-06-20,2021.0,6.0,4,3.0,tram,5.775
16249,2021-06-20,2021.0,6.0,5,1.0,bus,6.088666666666667
16250,2021-06-20,2021.0,6.0,5,2.0,bus,3.6772222222222224
16251,2021-06-20,2021.0,6.0,5,5.0,bus,3.6773333333333333
16252,2021-06-20,2021.0,6.0,5,999.0,bus,3.448
16253,2021-06-20,2021.0,6.0,7,7.0,tram,5.708000000000001
16254,2021-06-20,2021.0,6.0,10,5.0,métro,7.636
16255,2021-06-20,2021.0,6.0,10,7.0,métro,7.286666666666667
16256,2021-06-20,2021.0,6.0,13,3.0,tram,5.172
16257,2021-06-20,2021.0,6.0,15,8.0,bus,3.522555555555556
16258,2021-06-21,2021.0,6.0,1,9.0,métro,6.792
16259,2021-06-21,2021.0,6.0,3,2.0,bus,3.417888888888889
16260,2021-06-21,2021.0,6.0,3,8.0,bus,3.8287777777777774
16261,2021-06-21,2021.0,6.0,3,9.0,bus,3.782888888888889
16262,2021-06-21,2021.0,6.0,4,10.0,tram,5.22
16263,2021-06-21,2021.0,6.0,5,3.0,bus,4.083444444444444
16264,2021-06-21,2021.0,6.0,5,4.0,bus,7.414555555555555
16265,2021-06-21,2021.0,6.0,5,5.0,bus,3.5638888888888887
16266,2021-06-21,2021.0,6.0,7,1.0,tram,7.433
16267,2021-06-21,2021.0,6.0,8,8.0,Metro,6.06
16268,2021-06-21,2021.0,6.0,11,1.0,bus,3.5738888888888893
16269,2021-06-21,2021.0,6.0,15,4.0,bus,3.4360000000000004
16270,2021-06-21,2021.0,6.0,15,7.0,bus,3.9475555555555557
16271,2021-06-21,2021.0,6.0,15,9.0,bus,2.7640000000000002
16272,2021-06-22,2021.0,6.0,1,2.0,métro,9.024
16273,2021-06-22,2021.0,6.0,1,8.0,métro,7.521333333333333
16274,2021-06-22,2021.0,6.0,2,10.0,bus,4.483333333333333
16275,2021-06-22,2021.0,6.0,2,,bus,2.5
16276,2021-06-22,2021.0,6.0,3,5.0,bus,4.428444444444445
16277,2021-06-22,2021.0,6.0,3,9.0,bus,2.98
16278,2021-06-22,2021.0,6.0,4,7.0,tram,5.559
16279,2021-06-22,2021.0,6.0,4,9.0,tram,6.238
16280,2021-06-22,2021.0,6.0,5,8.0,bus,7.804222222222222
16281,2021-06-22,2021.0,6.0,5,9.0,bus,2.7279999999999998
16282,2021-06-22,2021.0,6.0,7,7.0,tram,5.184
16283,2021-06-22,2021.0,6.0,7,10.0,tram,7.509
16284,2021-06-22,2021.0,6.0,9,2.0,bus,2.932
16285,2021-06-22,2021.0,6.0,10,5.0,métro,9.029333333333334
16286,2021-06-22,2021.0,6.0,10,10.0,métro,7.706666666666666
16287,2021-06-22,2021.0,6.0,11,9.0,bus,3.862222222222222
16288,2021-06-22,2021.0,6.0,12,1.0,métro,7.729333333333333
16289,2021-06-22,2021.0,6.0,14,1.0,bus,3.4004444444444446
16290,2021-06-23,2021.0,6.0,1,7.0,métro,6.48
16291,2021-06-23,2021.0,6.0,2,2.0,bus,4.282222222222222
16292,2021-06-23,2021.0,6.0,4,1.0,tram,10.296
16293,2021-06-23,2021.0,6.0,4,5.0,tram,5.172
16294,2021-06-23,2021.0,6.0,4,7.0,tram,4.983
16295,2021-06-23,2021.0,6.0,5,8.0,bus,8.282222222222224
16296,2021-06-23,2021.0,6.0,8,2.0,Metro,8.874666666666666
16297,2021-06-23,2021.0,6.0,8,3.0,Metro,6.472
16298,2021-06-23,2021.0,6.0,9,1.0,bus,3.268
16299,2021-06-23,2021.0,6.0,10,7.0,métro,10.446666666666667
16300,2021-06-23,2021.0,6.0,11,1.0,bus,3.3226666666666667
16301,2021-06-23,2021.0,6.0,11,2.0,bus,3.184
16302,2021-06-23,2021.0,6.0,13,6.0,tram,4.844
16303,2021-06-23,2021.0,6.0,13,7.0,tram,5.673
16304,2021-06-23,2021.0,6.0,15,10.0,bus,3.585
16305,2021-06-24,2021.0,6.0,1,3.0,métro,6.634666666666667
16306,2021-06-24,2021.0,6.0,1,4.0,métro,8.788
16307,2021-06-24,2021.0,6.0,1,7.0,métro,6.9626666666666654
16308,2021-06-24,2021.0,6.0,2,1.0,bus,2.8995555555555557
16309,2021-06-24,2021.0,6.0,3,5.0,bus,3.412
16310,2021-06-24,2021.0,6.0,3,6.0,bus,2.8506666666666667
16311,2021-06-24,2021.0,6.0,4,1.0,tram,5.256
16312,2021-06-24,2021.0,6.0,4,6.0,tram,5.219999999999999
16313,2021-06-24,2021.0,6.0,5,4.0,bus,3.6786666666666665
16314,2021-06-24,2021.0,6.0,5,6.0,bus,3.864777777777778
16315,2021-06-24,2021.0,6.0,8,5.0,Metro,8.985333333333333
16316,2021-06-24,2021.0,6.0,12,10.0,métro,6.6
16317,2021-06-25,2021.0,6.0,4,2.0,tram,5.390000000000001
16318,2021-06-25,2021.0,6.0,5,2.0,bus,4.202999999999999
16319,2021-06-25,2021.0,6.0,5,3.0,bus,3.146333333333333
16320,2021-06-25,2021.0,6.0,5,7.0,bus,3.384666666666667
16321,2021-06-25,2021.0,6.0,5,8.0,bus,25.241
16322,2021-06-25,2021.0,6.0,5,9.0,bus,4.273444444444444
16323,2021-06-25,2021.0,6.0,7,2.0,tram,5.785
16324,2021-06-25,2021.0,6.0,7,4.0,tram,6.007000000000001
16325,2021-06-25,2021.0,6.0,7,5.0,tram,4.944
16326,2021-06-25,2021.0,6.0,8,8.0,Metro,8.125333333333334
16327,2021-06-25,2021.0,6.0,10,9.0,métro,7.262666666666666
16328,2021-06-25,2021.0,6.0,11,7.0,bus,2.896
16329,2021-06-25,2021.0,6.0,11,9.0,bus,3.855444444444445
16330,2021-06-25,2021.0,6.0,12,8.0,métro,6.864
16331,2021-06-25,2021.0,6.0,13,3.0,tram,7.4190000000000005
16332,2021-06-25,2021.0,6.0,13,7.0,tram,6.686000000000001
16333,2021-06-25,2021.0,6.0,15,1.0,bus,2.884
16334,2021-06-25,2021.0,6.0,15,9.0,bus,2.5
16335,2021-06-26,2021.0,6.0,2,6.0,bus,3.136
16336,2021-06-26,2021.0,6.0,4,1.0,tram,5.542000000000001
16337,2021-06-26,2021.0,6.0,4,5.0,tram,5.192
16338,2021-06-26,2021.0,6.0,4,9.0,tram,5.545
16339,2021-06-26,2021.0,6.0,5,1.0,bus,6.65011111111111
16340,2021-06-26,2021.0,6.0,5,10.0,bus,11.896777777777778
16341,2021-06-26,2021.0,6.0,7,2.0,tram,6.004999999999999
16342,2021-06-26,2021.0,6.0,8,7.0,Metro,6.384
16343,2021-06-26,2021.0,6.0,8,9.0,Metro,7.4719999999999995
16344,2021-06-26,2021.0,6.0,9,1.0,bus,3.676333333333333
16345,2021-06-26,2021.0,6.0,9,9.0,bus,2.536
16346,2021-06-26,2021.0,6.0,12,3.0,métro,6.264
16347,2021-06-26,2021.0,6.0,13,3.0,tram,5.5520000000000005
16348,2021-06-26,2021.0,6.0,14,1.0,bus,2.932
16349,2021-06-26,2021.0,6.0,15,7.0,bus,2.908
16350,2021-06-27,2021.0,6.0,1,3.0,métro,6.936
16351,2021-06-27,2021.0,6.0,2,6.0,bus,3.314
16352,2021-06-27,2021.0,6.0,2,8.0,bus,7.931222222222223
16353,2021-06-27,2021.0,6.0,4,9.0,tram,5.345000000000001
16354,2021-06-27,2021.0,6.0,5,1.0,bus,2.608
16355,2021-06-27,2021.0,6.0,5,2.0,bus,5.344
16356,2021-06-27,2021.0,6.0,5,6.0,bus,11.230777777777778
16357,2021-06-27,2021.0,6.0,5,8.0,bus,3.1502222222222223
16358,2021-06-27,2021.0,6.0,5,10.0,bus,3.631555555555556
16359,2021-06-27,2021.0,6.0,8,7.0,Metro,7.478666666666666
16360,2021-06-27,2021.0,6.0,8,8.0,Metro,6.789333333333333
16361,2021-06-27,2021.0,6.0,12,3.0,métro,6.48
16362,2021-06-27,2021.0,6.0,12,5.0,métro,7.212
16363,2021-06-27,2021.0,6.0,13,1.0,tram,4.851999999999999
16364,2021-06-27,2021.0,6.0,13,2.0,tram,11.132
16365,2021-06-27,2021.0,6.0,15,6.0,bus,3.5435555555555553
16366,2021-06-28,2021.0,6.0,1,7.0,métro,15.718666666666664
16367,2021-06-28,2021.0,6.0,3,1.0,bus,3.7481111111111107
16368,2021-06-28,2021.0,6.0,3,9.0,bus,3.315444444444444
16369,2021-06-28,2021.0,6.0,4,8.0,tram,4.548
16370,2021-06-28,2021.0,6.0,4,10.0,tram,6.555
16371,2021-06-28,2021.0,6.0,5,3.0,bus,2.896
16372,2021-06-28,2021.0,6.0,5,4.0,bus,3.156888888888889
16373,2021-06-28,2021.0,6.0,5,8.0,bus,7.804555555555556
16374,2021-06-28,2021.0,6.0,5,10.0,bus,3.5148888888888887
16375,2021-06-28,2021.0,6.0,8,7.0,Metro,8.784
16376,2021-06-28,2021.0,6.0,9,5.0,bus,2.788
16377,2021-06-28,2021.0,6.0,9,7.0,bus,4.705111111111111
16378,2021-06-28,2021.0,6.0,10,3.0,métro,8.737333333333334
16379,2021-06-28,2021.0,6.0,10,6.0,métro,9.984
16380,2021-06-28,2021.0,6.0,10,10.0,métro,7.390666666666666
16381,2021-06-28,2021.0,6.0,11,2.0,bus,3.4515555555555557
16382,2021-06-28,2021.0,6.0,12,3.0,métro,10.4
16383,2021-06-28,2021.0,6.0,12,5.0,métro,6.692000000000001
16384,2021-06-28,2021.0,6.0,12,8.0,métro,10.689333333333334
16385,2021-06-28,2021.0,6.0,13,4.0,tram,5.043
16386,2021-06-28,2021.0,6.0,13,8.0,tram,5.257000000000001
16387,2021-06-28,2021.0,6.0,15,8.0,bus,3.2893333333333334
16388,2021-06-29,2021.0,6.0,1,7.0,métro,8.125333333333332
16389,2021-06-29,2021.0,6.0,1,8.0,métro,6.12
16390,2021-06-29,2021.0,6.0,2,4.0,bus,3.616
16391,2021-06-29,2021.0,6.0,2,7.0,bus,2.944
16392,2021-06-29,2021.0,6.0,2,9.0,bus,2.812
16393,2021-06-29,2021.0,6.0,3,999.0,bus,2.896
16394,2021-06-29,2021.0,6.0,4,5.0,tram,5.685
16395,2021-06-29,2021.0,6.0,5,3.0,bus,3.686444444444444
16396,2021-06-29,2021.0,6.0,5,4.0,bus,8.078000000000001
16397,2021-06-29,2021.0,6.0,5,6.0,bus,3.8033333333333332
16398,2021-06-29,2021.0,6.0,5,8.0,bus,5.731
16399,2021-06-29,2021.0,6.0,5,10.0,bus,4.796777777777778
16400,2021-06-29,2021.0,6.0,7,4.0,tram,10.512
16401,2021-06-29,2021.0,6.0,8,5.0,Metro,7.924000000000001
16402,2021-06-29,2021.0,6.0,10,6.0,métro,8.751999999999999
16403,2021-06-29,2021.0,6.0,10,7.0,métro,7.6706666666666665
16404,2021-06-29,2021.0,6.0,12,5.0,métro,6.0
16405,2021-06-29,2021.0,6.0,12,9.0,métro,7.742666666666667
